id,title,type,difficulty,company,submits,solved,tags,time_step
887A,Div. 64,PROGRAMMING,1,codeforces,162,93.0,['implementation'],=1656916706212
886F,Symmetric Projections,PROGRAMMING,11,codeforces,109,43.0,['geometry'],=1656916706212
886E,Maximum Element,PROGRAMMING,9,codeforces,126,76.0,"['combinatorics', 'dp', 'math']",=1656916706212
886D,Restoration of string,PROGRAMMING,7,codeforces,173,38.0,"['constructive algorithms', 'graphs', 'implementation']",=1656916706212
886C,Petya and Catacombs,PROGRAMMING,5,codeforces,196,44.0,"['dsu', 'greedy', 'implementation', 'trees']",=1656916706212
886B,Vlad and Cafes,PROGRAMMING,3,codeforces,116,70.0,[],=1656916706212
886A,ACM ICPC,PROGRAMMING,1,codeforces,200,10.0,['brute force'],=1656916706212
884F,Anti-Palindromize,PROGRAMMING,11,codeforces,149,10.0,"['flows', 'graphs', 'greedy']",=1656916706212
884E,Binary Matrix,PROGRAMMING,9,codeforces,165,16.0,['dsu'],=1656916706212
884D,Boxes And Balls,PROGRAMMING,7,codeforces,177,76.0,"['data structures', 'greedy']",=1656916706212
884C,Bertown Subway,PROGRAMMING,5,codeforces,105,89.0,"['dfs and similar', 'greedy', 'math']",=1656916706212
884B,Japanese Crosswords Strike Back,PROGRAMMING,3,codeforces,131,59.0,['implementation'],=1656916706212
884A,Book Reading,PROGRAMMING,1,codeforces,152,88.0,['implementation'],=1656916706212
883M,Quadcopter Competition,PROGRAMMING,25,codeforces,188,29.0,"['greedy', 'math']",=1656916706212
883L,Berland.Taxi,PROGRAMMING,23,codeforces,163,4.0,['data structures'],=1656916706212
883K,Road Widening,PROGRAMMING,21,codeforces,142,95.0,"['constructive algorithms', 'greedy', 'implementation']",=1656916706212
883J,Renovation,PROGRAMMING,19,codeforces,180,49.0,"['constructive algorithms', 'greedy', 'sortings']",=1656916706212
883I,Photo Processing,PROGRAMMING,17,codeforces,155,46.0,"['binary search', 'dp']",=1656916706212
883H,Palindromic Cut,PROGRAMMING,15,codeforces,152,33.0,"['brute force', 'implementation', 'strings']",=1656916706212
883G,Orientation of Edges,PROGRAMMING,13,codeforces,187,29.0,"['dfs and similar', 'graphs']",=1656916706212
883F,Lost in Transliteration,PROGRAMMING,11,codeforces,157,6.0,['implementation'],=1656916706212
883E,Field of Wonders,PROGRAMMING,9,codeforces,170,70.0,"['implementation', 'strings']",=1656916706212
883D,Packmen Strike Back,PROGRAMMING,7,codeforces,155,69.0,"['binary search', 'dp', 'math']",=1656916706212
883C,Downloading B++,PROGRAMMING,5,codeforces,197,89.0,"['binary search', 'implementation']",=1656916706212
883B,Berland Army,PROGRAMMING,3,codeforces,200,53.0,"['constructive algorithms', 'graphs', 'greedy']",=1656916706212
883A,Automatic Door,PROGRAMMING,1,codeforces,153,14.0,['implementation'],=1656916706212
879B,Table Tennis,PROGRAMMING,3,codeforces,189,67.0,"['data structures', 'implementation']",=1656916706212
879A,Borya's Diagnosis,PROGRAMMING,1,codeforces,176,32.0,['implementation'],=1656916706212
878E,Numbers on the blackboard,PROGRAMMING,9,codeforces,104,91.0,"['combinatorics', 'dp']",=1656916706212
878D,Magic Breeding,PROGRAMMING,7,codeforces,167,36.0,['bitmasks'],=1656916706212
878C,Tournament,PROGRAMMING,5,codeforces,131,73.0,"['data structures', 'graphs']",=1656916706212
878B,Teams Formation,PROGRAMMING,3,codeforces,100,88.0,"['data structures', 'implementation']",=1656916706212
878A,Short Program,PROGRAMMING,1,codeforces,160,37.0,"['bitmasks', 'constructive algorithms']",=1656916706212
877F,Ann and Books,PROGRAMMING,11,codeforces,122,38.0,"['data structures', 'flows', 'hashing']",=1656916706212
877E,Danil and a Part-time Job,PROGRAMMING,9,codeforces,134,94.0,"['bitmasks', 'data structures', 'trees']",=1656916706212
877D,Olya and Energy Drinks,PROGRAMMING,7,codeforces,178,61.0,"['data structures', 'dfs and similar', 'graphs', 'shortest paths']",=1656916706212
877C,Slava and tanks,PROGRAMMING,5,codeforces,178,35.0,['constructive algorithms'],=1656916706212
877B,Nikita and string,PROGRAMMING,3,codeforces,166,40.0,"['brute force', 'dp']",=1656916706212
877A,Alex and broken contest,PROGRAMMING,1,codeforces,172,9.0,"['implementation', 'strings']",=1656916706212
876B,Divisiblity of Differences,PROGRAMMING,3,codeforces,125,25.0,"['implementation', 'math', 'number theory']",=1656916706212
876A,Trip For Meal,PROGRAMMING,1,codeforces,114,49.0,['math'],=1656916706212
875F,Royal Questions,PROGRAMMING,11,codeforces,188,34.0,"['dsu', 'graphs', 'greedy']",=1656916706212
875E,Delivery Club,PROGRAMMING,9,codeforces,135,6.0,"['binary search', 'data structures', 'dp']",=1656916706212
875D,High Cry,PROGRAMMING,7,codeforces,193,32.0,"['binary search', 'bitmasks', 'combinatorics', 'data structures', 'divide and conquer']",=1656916706212
875C,National Property,PROGRAMMING,5,codeforces,116,75.0,"['2-sat', 'dfs and similar', 'graphs', 'implementation']",=1656916706212
875B,Sorting the Coins,PROGRAMMING,3,codeforces,128,78.0,"['dsu', 'implementation', 'sortings', 'two pointers']",=1656916706212
875A,Classroom Watch,PROGRAMMING,1,codeforces,150,1.0,"['brute force', 'math']",=1656916706212
873F,Forbidden Indices,PROGRAMMING,11,codeforces,130,16.0,"['dsu', 'string suffix structures', 'strings']",=1656916706212
873E,Awards For Contestants,PROGRAMMING,9,codeforces,152,52.0,"['brute force', 'data structures', 'dp']",=1656916706212
873D,Merge Sort,PROGRAMMING,7,codeforces,174,57.0,"['constructive algorithms', 'divide and conquer']",=1656916706212
873C,Strange Game On Matrix,PROGRAMMING,5,codeforces,165,23.0,"['greedy', 'two pointers']",=1656916706212
873B,Balanced Substring,PROGRAMMING,3,codeforces,149,33.0,"['dp', 'implementation']",=1656916706212
873A,Chores,PROGRAMMING,1,codeforces,169,83.0,['implementation'],=1656916706212
871E,Restore the Tree,PROGRAMMING,9,codeforces,151,87.0,"['graphs', 'greedy', 'trees']",=1656916706212
870F,Paths,PROGRAMMING,11,codeforces,148,26.0,"['data structures', 'number theory']",=1656916706212
870E,"Points, Lines and Ready-made Titles",PROGRAMMING,9,codeforces,107,79.0,"['dfs and similar', 'dsu', 'graphs', 'trees']",=1656916706212
870D,Something with XOR Queries,PROGRAMMING,7,codeforces,175,9.0,"['brute force', 'interactive', 'probabilities']",=1656916706212
870C,Maximum splitting,PROGRAMMING,5,codeforces,173,84.0,"['dp', 'greedy', 'math', 'number theory']",=1656916706212
870B,Maximum of Maximums of Minimums,PROGRAMMING,3,codeforces,123,71.0,['greedy'],=1656916706212
870A,Search for Pretty Integers,PROGRAMMING,1,codeforces,110,53.0,"['brute force', 'implementation']",=1656916706212
869E,The Untended Antiquity,PROGRAMMING,9,codeforces,122,19.0,"['data structures', 'hashing']",=1656916706212
869D,The Overdosing Ubiquity,PROGRAMMING,7,codeforces,125,43.0,"['brute force', 'dfs and similar', 'graphs']",=1656916706212
869C,The Intriguing Obsession,PROGRAMMING,5,codeforces,159,100.0,"['combinatorics', 'dp', 'math']",=1656916706212
869B,The Eternal Immortality,PROGRAMMING,3,codeforces,117,57.0,['math'],=1656916706212
869A,The Artful Expedient,PROGRAMMING,1,codeforces,186,54.0,"['brute force', 'implementation']",=1656916706212
868G,El Toll Caves,PROGRAMMING,13,codeforces,164,66.0,['math'],=1656916706212
868F,Yet Another Minimization Problem,PROGRAMMING,11,codeforces,146,8.0,"['divide and conquer', 'dp']",=1656916706212
868E,Policeman and a Tree,PROGRAMMING,9,codeforces,146,91.0,"['dp', 'graphs', 'trees']",=1656916706212
868D,Huge Strings,PROGRAMMING,7,codeforces,115,70.0,"['bitmasks', 'brute force', 'dp', 'implementation', 'strings']",=1656916706212
868C,Qualification Rounds,PROGRAMMING,5,codeforces,139,21.0,"['bitmasks', 'brute force', 'constructive algorithms', 'dp']",=1656916706212
868B,Race Against Time,PROGRAMMING,3,codeforces,136,5.0,['implementation'],=1656916706212
868A,Bark to Unlock,PROGRAMMING,1,codeforces,142,96.0,"['brute force', 'implementation', 'strings']",=1656916706212
867A,Between the Offices,PROGRAMMING,1,codeforces,115,32.0,['implementation'],=1656916706212
865G,Flowers and Chocolate,PROGRAMMING,13,codeforces,189,18.0,"['combinatorics', 'math', 'matrices']",=1656916706212
865F,Egg Roulette,PROGRAMMING,11,codeforces,116,28.0,"['bitmasks', 'brute force', 'divide and conquer', 'math', 'meet-in-the-middle']",=1656916706212
865E,Hex Dyslexia,PROGRAMMING,9,codeforces,130,57.0,"['bitmasks', 'brute force', 'dp', 'graphs']",=1656916706212
865D,Buy Low Sell High,PROGRAMMING,7,codeforces,164,58.0,"['constructive algorithms', 'data structures', 'greedy']",=1656916706212
865C,Gotta Go Fast,PROGRAMMING,5,codeforces,192,81.0,"['binary search', 'dp']",=1656916706212
865B,Ordering Pizza,PROGRAMMING,3,codeforces,149,89.0,"['binary search', 'sortings', 'ternary search']",=1656916706212
865A,Save the problem!,PROGRAMMING,1,codeforces,197,17.0,['constructive algorithms'],=1656916706212
864F,Cities Excursions,PROGRAMMING,11,codeforces,103,99.0,"['dfs and similar', 'graphs', 'trees']",=1656916706212
864E,Fire,PROGRAMMING,9,codeforces,159,71.0,"['dp', 'sortings']",=1656916706212
864D,Make a Permutation!,PROGRAMMING,7,codeforces,147,83.0,"['greedy', 'implementation', 'math']",=1656916706212
864C,Bus,PROGRAMMING,5,codeforces,112,37.0,"['greedy', 'implementation', 'math']",=1656916706212
864B,Polycarp and Letters,PROGRAMMING,3,codeforces,113,97.0,"['brute force', 'implementation', 'strings']",=1656916706212
864A,Fair Game,PROGRAMMING,1,codeforces,189,38.0,"['implementation', 'sortings']",=1656916706212
863G,Graphic Settings,PROGRAMMING,13,codeforces,119,68.0,[],=1656916706212
863F,Almost Permutation,PROGRAMMING,11,codeforces,154,91.0,['flows'],=1656916706212
863E,Turn Off The TV,PROGRAMMING,9,codeforces,192,69.0,"['data structures', 'sortings']",=1656916706212
863D,Yet Another Array Queries Problem,PROGRAMMING,7,codeforces,101,49.0,"['data structures', 'implementation']",=1656916706212
863C,1-2-3,PROGRAMMING,5,codeforces,187,0.0,"['graphs', 'implementation']",=1656916706212
863B,Kayaking,PROGRAMMING,3,codeforces,151,5.0,"['brute force', 'greedy', 'sortings']",=1656916706212
863A,Quasi-palindrome,PROGRAMMING,1,codeforces,124,7.0,"['brute force', 'implementation']",=1656916706212
862F,Mahmoud and Ehab and the final stage,PROGRAMMING,11,codeforces,189,65.0,"['data structures', 'strings']",=1656916706212
862E,Mahmoud and Ehab and the function,PROGRAMMING,9,codeforces,164,31.0,"['binary search', 'data structures', 'sortings']",=1656916706212
862D,Mahmoud and Ehab and the binary string,PROGRAMMING,7,codeforces,176,5.0,"['binary search', 'divide and conquer', 'interactive']",=1656916706212
862C,Mahmoud and Ehab and the xor,PROGRAMMING,5,codeforces,100,54.0,['constructive algorithms'],=1656916706212
862B,Mahmoud and Ehab and the bipartiteness,PROGRAMMING,3,codeforces,193,63.0,"['dfs and similar', 'graphs', 'trees']",=1656916706212
862A,Mahmoud and Ehab and the MEX,PROGRAMMING,1,codeforces,109,95.0,"['greedy', 'implementation']",=1656916706212
860E,Arkady and a Nobody-men,PROGRAMMING,9,codeforces,178,2.0,"['data structures', 'dfs and similar', 'trees']",=1656916706212
859G,Circle of Numbers,PROGRAMMING,13,codeforces,185,9.0,['math'],=1656916706212
859F,Ordering T-Shirts,PROGRAMMING,11,codeforces,134,39.0,['greedy'],=1656916706212
859E,Desk Disorder,PROGRAMMING,9,codeforces,133,55.0,"['combinatorics', 'dfs and similar', 'dsu', 'graphs', 'trees']",=1656916706212
859D,Third Month Insanity,PROGRAMMING,7,codeforces,190,54.0,"['dp', 'probabilities', 'trees']",=1656916706212
859C,Pie Rules,PROGRAMMING,5,codeforces,177,51.0,"['dp', 'games']",=1656916706212
859B,Lazy Security Guard,PROGRAMMING,3,codeforces,197,74.0,"['brute force', 'geometry', 'math']",=1656916706212
859A,Declined Finalists,PROGRAMMING,1,codeforces,116,42.0,"['greedy', 'implementation']",=1656916706212
858F,Wizard's Tour,PROGRAMMING,11,codeforces,147,83.0,"['constructive algorithms', 'dfs and similar', 'graphs']",=1656916706212
858E,Tests Renumeration,PROGRAMMING,9,codeforces,187,88.0,"['greedy', 'implementation']",=1656916706212
858D,Polycarp's phone book,PROGRAMMING,7,codeforces,190,6.0,"['data structures', 'implementation', 'sortings']",=1656916706212
858C,Did you mean...,PROGRAMMING,5,codeforces,120,22.0,"['dp', 'greedy', 'implementation']",=1656916706212
858B,Which floor?,PROGRAMMING,3,codeforces,184,43.0,"['brute force', 'implementation']",=1656916706213
858A,k-rounding,PROGRAMMING,1,codeforces,127,64.0,"['brute force', 'math', 'number theory']",=1656916706213
856F,To Play or not to Play,PROGRAMMING,11,codeforces,173,20.0,['greedy'],=1656916706213
856E,Satellites,PROGRAMMING,9,codeforces,143,16.0,[],=1656916706213
856D,Masha and Cactus,PROGRAMMING,7,codeforces,193,64.0,"['dp', 'trees']",=1656916706213
856C,Eleventh Birthday,PROGRAMMING,5,codeforces,109,91.0,"['combinatorics', 'dp', 'math']",=1656916706213
856B,Similar Words,PROGRAMMING,3,codeforces,166,2.0,"['dp', 'hashing', 'strings', 'trees']",=1656916706213
856A,Set Theory,PROGRAMMING,1,codeforces,179,39.0,"['brute force', 'constructive algorithms']",=1656916706213
855G,Harry Vs Voldemort,PROGRAMMING,13,codeforces,170,83.0,"['dfs and similar', 'dp', 'graphs', 'trees']",=1656916706213
855F,Nagini,PROGRAMMING,11,codeforces,171,74.0,"['binary search', 'data structures']",=1656916706213
855E,Salazar Slytherin's Locket,PROGRAMMING,9,codeforces,114,60.0,"['bitmasks', 'dp']",=1656916706213
855D,Rowena Ravenclaw's Diadem,PROGRAMMING,7,codeforces,110,29.0,['trees'],=1656916706213
855C,Helga Hufflepuff's Cup,PROGRAMMING,5,codeforces,190,30.0,"['dp', 'trees']",=1656916706213
855B,Marvolo Gaunt's Ring,PROGRAMMING,3,codeforces,179,7.0,"['brute force', 'data structures', 'dp']",=1656916706213
855A,Tom Riddle's Diary,PROGRAMMING,1,codeforces,140,100.0,"['brute force', 'implementation', 'strings']",=1656916706213
854B,Maxim Buys an Apartment,PROGRAMMING,3,codeforces,196,20.0,"['constructive algorithms', 'math']",=1656916706213
854A,Fraction,PROGRAMMING,1,codeforces,135,67.0,"['brute force', 'constructive algorithms', 'math']",=1656916706213
853E,Lada Malina,PROGRAMMING,9,codeforces,157,53.0,"['data structures', 'geometry']",=1656916706213
853D,Michael and Charging Stations,PROGRAMMING,7,codeforces,122,16.0,"['binary search', 'dp', 'greedy']",=1656916706213
853C,Boredom,PROGRAMMING,5,codeforces,128,27.0,['data structures'],=1656916706213
853B,Jury Meeting,PROGRAMMING,3,codeforces,145,47.0,"['greedy', 'sortings', 'two pointers']",=1656916706213
853A,Planning,PROGRAMMING,1,codeforces,179,92.0,['greedy'],=1656916706213
852I,Dating,PROGRAMMING,17,codeforces,116,79.0,"['brute force', 'dfs and similar', 'graphs', 'trees']",=1656916706213
852H,Bob and stages,PROGRAMMING,15,codeforces,140,53.0,"['dp', 'geometry']",=1656916706213
852G,Bathroom terminal,PROGRAMMING,13,codeforces,153,8.0,['implementation'],=1656916706213
852F,Product transformation,PROGRAMMING,11,codeforces,194,80.0,"['combinatorics', 'math', 'number theory']",=1656916706213
852E,Casinos and travel,PROGRAMMING,9,codeforces,144,46.0,['dp'],=1656916706213
852D,Exploration plan,PROGRAMMING,7,codeforces,188,99.0,"['binary search', 'flows', 'graph matchings', 'shortest paths']",=1656916706213
852C,Property,PROGRAMMING,5,codeforces,192,73.0,"['greedy', 'sortings']",=1656916706213
852B,Neural Network country,PROGRAMMING,3,codeforces,112,40.0,"['dp', 'matrices']",=1656916706213
852A,Digits,PROGRAMMING,1,codeforces,114,50.0,"['brute force', 'implementation', 'math']",=1656916706213
851B,Arpa and an exam about geometry,PROGRAMMING,3,codeforces,183,12.0,"['geometry', 'math']",=1656916706213
851A,Arpa and a research in Mexican wave,PROGRAMMING,1,codeforces,156,70.0,"['implementation', 'math']",=1656916706213
850F,Rainbow Balls,PROGRAMMING,11,codeforces,143,98.0,['math'],=1656916706213
850E,Random Elections,PROGRAMMING,9,codeforces,142,91.0,"['bitmasks', 'brute force', 'divide and conquer', 'fft', 'math']",=1656916706213
850D,Tournament Construction,PROGRAMMING,7,codeforces,129,97.0,"['constructive algorithms', 'dp', 'graphs', 'greedy', 'math']",=1656916706213
850C,Arpa and a game with Mojtaba,PROGRAMMING,5,codeforces,156,47.0,"['bitmasks', 'dp', 'games']",=1656916706213
850B,Arpa and a list of numbers,PROGRAMMING,3,codeforces,158,3.0,"['implementation', 'number theory']",=1656916706213
850A,Five Dimensional Points,PROGRAMMING,1,codeforces,106,95.0,"['brute force', 'geometry', 'math']",=1656916706213
849B,Tell Your World,PROGRAMMING,3,codeforces,131,52.0,"['brute force', 'geometry']",=1656916706213
849A,Odds and Ends,PROGRAMMING,1,codeforces,156,63.0,['implementation'],=1656916706213
848E,Days of Floral Colours,PROGRAMMING,9,codeforces,110,54.0,"['combinatorics', 'divide and conquer', 'dp', 'fft', 'math']",=1656916706213
848D,Shake It!,PROGRAMMING,7,codeforces,192,3.0,"['combinatorics', 'dp', 'flows', 'graphs']",=1656916706213
848C,Goodbye Souvenir,PROGRAMMING,5,codeforces,139,51.0,"['data structures', 'divide and conquer']",=1656916706213
848B,Rooter's Song,PROGRAMMING,3,codeforces,148,39.0,"['constructive algorithms', 'data structures', 'geometry', 'implementation', 'sortings', 'two pointers']",=1656916706213
848A,From Y to Y,PROGRAMMING,1,codeforces,108,96.0,['constructive algorithms'],=1656916706213
847M,Weather Tomorrow,PROGRAMMING,25,codeforces,180,26.0,"['implementation', 'math']",=1656916706213
847L,Berland SU Computer Network,PROGRAMMING,23,codeforces,139,48.0,"['constructive algorithms', 'dfs and similar', 'graphs', 'hashing', 'trees']",=1656916706213
847K,Travel Cards,PROGRAMMING,21,codeforces,197,21.0,"['greedy', 'implementation', 'sortings']",=1656916706213
847J,Students Initiation,PROGRAMMING,19,codeforces,115,31.0,"['binary search', 'flows', 'graphs']",=1656916706213
847I,Noise Level,PROGRAMMING,17,codeforces,118,12.0,"['dfs and similar', 'implementation', 'math']",=1656916706213
847H,Load Testing,PROGRAMMING,15,codeforces,168,86.0,['greedy'],=1656916706213
847G,University Classes,PROGRAMMING,13,codeforces,100,27.0,['implementation'],=1656916706213
847F,Berland Elections,PROGRAMMING,11,codeforces,192,49.0,"['greedy', 'sortings']",=1656916706213
847E,Packmen,PROGRAMMING,9,codeforces,146,78.0,"['binary search', 'dp']",=1656916706213
847D,Dog Show,PROGRAMMING,7,codeforces,161,23.0,"['constructive algorithms', 'data structures', 'greedy']",=1656916706213
847C,Sum of Nestings,PROGRAMMING,5,codeforces,177,78.0,['constructive algorithms'],=1656916706213
847B,Preparing for Merge Sort,PROGRAMMING,3,codeforces,169,69.0,"['binary search', 'data structures']",=1656916706213
847A,Union of Doubly Linked Lists,PROGRAMMING,1,codeforces,135,43.0,['implementation'],=1656916706213
